QD_Type,Core_Composition,Surface_Charge,Hydrodynamic_Diameter,Oxidative_Stress_Marker,Apoptosis_Marker,Toxicity_Score
Silicon QD,Si,-11.947808091845243,7.232064674482669,0.22566116274231024,0.19638561813915126,0.21102339044073076
Graphene QD,C,-25.947302205370644,6.477146381736808,0.1030798978437296,0.06344854409194653,0.08326422096783806
Indium Phosphide QD,InP,-21.769852709466875,6.628586085671343,0.10228426212357437,0.09221684396369524,0.09725055304363481
Graphene QD,C,-20.22052400617526,4.591947930465048,0.2553371272053605,0.07827863246124345,0.16680787983330198
Indium Phosphide QD,InP,-28.789226331367242,4.964298404814154,0.18832672785327853,0.19112784141932954,0.18972728463630403
Cadmium Selenide QD,CdSe,-27.576432669354073,6.797106783833721,0.14412718132264374,0.03203605306723484,0.08808161719493929
Graphene QD,C,-19.12469261985203,5.911472020711113,0.06549810084424999,0.13229481576184737,0.09889645830304869
Silicon QD,Si,-16.885969708070963,4.1296961556124625,0.2210887176433663,0.13959730450111066,0.1803430110722385
Silicon QD,Si,-29.829020152962684,4.349269184918237,0.2359240467557357,0.14567109247727011,0.1907975696165029
Indium Phosphide QD,InP,-14.30943845199699,4.692995688950151,0.09015093383556726,0.1215249904012029,0.10583796211838509
Silicon QD,Si,-13.376821871902859,7.381976552579927,0.29294169103359496,0.09002446493065437,0.19148307798212466
Indium Phosphide QD,InP,-29.38598362456756,4.887977093098296,0.059513681045496966,0.08006811447655164,0.0697908977610243
Silicon QD,Si,-16.542229977666036,7.460319842500856,0.28682125044142087,0.10154451897297924,0.19418288470720005
Graphene QD,C,-13.971894116367928,6.354762672108519,0.062244673098226275,0.142253965957005,0.10224931952761565
Indium Phosphide QD,InP,-27.056312784310638,3.0571467627038964,0.20017475900687226,0.06232236566398135,0.1312485623354268
Silicon QD,Si,-23.016159446384048,6.999422779061953,0.12192915596760619,0.13703162991251944,0.1294803929400628
Indium Phosphide QD,InP,-27.290071673941362,7.8677421126755815,0.2356108194804607,0.18984301906449697,0.21272691927247883
Indium Phosphide QD,InP,-26.56146001870306,7.777554355549577,0.1699656967973805,0.16279076756476044,0.16637823218107045
Silicon QD,Si,-29.767721112421285,2.7258974112310943,0.2691357629565909,0.09093387105335345,0.18003481700497218
Graphene QD,C,-21.762050620161823,4.386819200897379,0.1147434096230772,0.04374223480106234,0.07924282221206977
Silicon QD,Si,-12.153521965676724,6.152602048877038,0.13633810503229465,0.1603372678628283,0.14833768644756146
Silicon QD,Si,-15.521026292542748,6.273934430923914,0.23542740669852913,0.16169621663106107,0.19856181166479508
Silicon QD,Si,-21.956624068128956,4.2186484195731175,0.16043505635786937,0.06680642951655405,0.11362074293721171
Cadmium Selenide QD,CdSe,-25.424145581657793,6.942974862261754,0.21833809449726238,0.17981113205254115,0.19907461327490178
Silicon QD,Si,-25.510678284271645,4.729299570459363,0.18983056275848237,0.16280971009985726,0.17632013642916983
Graphene QD,C,-14.891525629530182,5.781950367870356,0.1109947139054532,0.0507780891909811,0.08088640154821715
Graphene QD,C,-25.88067294243499,3.208292790854192,0.29860315174518426,0.09425149528420129,0.19642732351469278
Cadmium Selenide QD,CdSe,-13.250267551163162,3.991062129416144,0.2794935339951937,0.03222464876800417,0.15585909138159895
Graphene QD,C,-10.513813009668176,2.776530890193636,0.22382173837826347,0.1247087589485661,0.17426524866341478
Cadmium Selenide QD,CdSe,-21.467222887764827,3.66179958951368,0.2896358523605811,0.045914766952324076,0.1677753096564526
Graphene QD,C,-18.368695449735537,5.056265948538638,0.2496092001052554,0.025304655916797373,0.13745692801102638
Indium Phosphide QD,InP,-21.828401150074544,5.889994681756317,0.07018940023543059,0.08171693740779568,0.07595316882161313
Cadmium Selenide QD,CdSe,-15.489954699159721,7.285616041290238,0.2671111466577443,0.19042846634933128,0.2287698065035378
Silicon QD,Si,-28.34264997727278,5.69495805805602,0.11802130440395094,0.022542008470138458,0.0702816564370447
Graphene QD,C,-10.742803985125093,7.147492195078426,0.1864546763305972,0.10771737613733326,0.14708602623396522
Graphene QD,C,-12.1779408452289,4.592066560850823,0.11501255424349195,0.10665824613469975,0.11083540018909585
Graphene QD,C,-14.284648106078997,2.7454862616247357,0.17565689855402494,0.09807364737613156,0.13686527296507825
Graphene QD,C,-22.224593357215486,5.366441184941786,0.05781635012665361,0.13277439719169962,0.09529537365917662
Cadmium Selenide QD,CdSe,-22.412604918270134,3.0208847104572545,0.22779788862342554,0.07711156153053882,0.15245472507698218
Cadmium Selenide QD,CdSe,-18.448418821382177,3.878781284885271,0.21741222530549703,0.05820433179569137,0.1378082785505942
Graphene QD,C,-14.812813371615963,4.607961491875347,0.14075553067779556,0.04666494316236473,0.09371023692008015
Cadmium Selenide QD,CdSe,-20.01433905974752,4.055005228630995,0.09362252016960153,0.13410607161967025,0.1138642958946359
Silicon QD,Si,-28.29468464612416,4.1262586416875155,0.24262066498052942,0.10461954270695269,0.17362010384374105
Indium Phosphide QD,InP,-14.733134927986104,5.990931632023268,0.258966860765182,0.14996460623126606,0.20446573349822403
Silicon QD,Si,-15.423328899576546,5.777079342876663,0.20180797959636426,0.13636053393237496,0.1690842567643696
Cadmium Selenide QD,CdSe,-28.325271405404987,5.606693472023261,0.13288022739125827,0.05519341387646891,0.0940368206338636
Silicon QD,Si,-25.423969598633292,6.707286412284749,0.18434496920240323,0.05214486480440898,0.11824491700340611
Graphene QD,C,-15.206973806679438,5.7239317804326735,0.09801786702767208,0.11247511548277746,0.10524649125522477
Graphene QD,C,-11.5349170483608,3.956643491101521,0.20339881723271036,0.11932195477380911,0.16136038600325975
Graphene QD,C,-24.980574333117005,7.638325826831741,0.17752602010688462,0.13383445865629953,0.1556802393815921
Graphene QD,C,-22.887855508345808,2.7427816254476607,0.23259625921015842,0.16070995611969524,0.19665310766492683
Silicon QD,Si,-15.898326610143418,6.53513568817145,0.24944998535149465,0.023658259087720842,0.13655412221960775
Cadmium Selenide QD,CdSe,-14.392210426301306,5.083455775266513,0.24755584134576974,0.06654771922718412,0.15705178028647693
Cadmium Selenide QD,CdSe,-23.975471252219652,7.636720982772705,0.29882015097845577,0.0649922997153998,0.1819062253469278
Indium Phosphide QD,InP,-26.770608449180962,3.676515263835894,0.269418764573207,0.09063047185866231,0.18002461821593466
Silicon QD,Si,-23.23205065914797,3.959620585595424,0.15702597351768882,0.03959294371687157,0.09830945861728019
Indium Phosphide QD,InP,-21.02355438562711,4.776203638864919,0.08802145936865012,0.10630162445729449,0.0971615419129723
Cadmium Selenide QD,CdSe,-26.58746687053634,6.7779388837521894,0.11617629259569855,0.044017789656743384,0.08009704112622096
Graphene QD,C,-24.452079615345816,3.6009044763646765,0.08415675479660147,0.09788252988997616,0.09101964234328881
Cadmium Selenide QD,CdSe,-23.16658816391679,5.079310942399644,0.250135685070962,0.07401528308948582,0.16207548408022393
Indium Phosphide QD,InP,-23.795971389384892,7.21908159111813,0.1260192191062519,0.07249385492494095,0.09925653701559643
Graphene QD,C,-14.778607077537655,7.604119954630194,0.16145879623244436,0.1043756440378555,0.13291722013514992
Indium Phosphide QD,InP,-22.13563775710634,5.4064763590663985,0.2771077115164982,0.11899447083921016,0.1980510911778542
Cadmium Selenide QD,CdSe,-25.41363453035627,5.556025688684938,0.13968496114569684,0.06447433568538832,0.10207964841554258
Indium Phosphide QD,InP,-12.108330882406221,5.906568542950645,0.10541302530600953,0.14749920911343006,0.1264561172097198
Graphene QD,C,-18.14520774432302,3.9492924094557447,0.18003010622391225,0.05699200859012381,0.11851105740701803
Graphene QD,C,-26.264703387722633,7.447363549349553,0.2364513691515887,0.02960828645953193,0.13302982780556033
Indium Phosphide QD,InP,-12.66457007066467,7.88846520991974,0.2626477990757317,0.10082047778473525,0.18173413843023348
Graphene QD,C,-19.001214807455984,2.557359772457768,0.19634250680190218,0.19351024946526235,0.19492637813358227
Indium Phosphide QD,InP,-23.664620996063537,7.131871580116566,0.23325305551112235,0.16437952819878826,0.1988162918549553
Graphene QD,C,-23.73287874392961,6.888737420555139,0.24439109615836196,0.11277063137853582,0.1785808637684489
Indium Phosphide QD,InP,-19.178138700259687,3.4549180011909413,0.17132518798969837,0.1229347823500038,0.1471299851698511
Graphene QD,C,-18.824673594736083,4.946697955600179,0.09940220753135796,0.07836224211117507,0.08888222482126651
Graphene QD,C,-16.804788319925485,2.787286654892124,0.17169143975521856,0.11233794617094021,0.1420146929630794
Graphene QD,C,-28.335808694866987,5.158618536712368,0.28822669465140055,0.04579150659788726,0.1670091006246439
Graphene QD,C,-29.837552676488862,3.4508854789404078,0.18151801941696388,0.08656092944664477,0.13403947443180433
Silicon QD,Si,-28.822766733192903,4.247214210871631,0.2512044473736014,0.13924043520105026,0.19522244128732585
Cadmium Selenide QD,CdSe,-20.958249866666186,2.715073842262321,0.07205005035351904,0.0536115037128288,0.06283077703317391
Silicon QD,Si,-16.280060513486166,4.303430132060717,0.11647100305657053,0.1594839309327046,0.13797746699463756
Graphene QD,C,-23.880337387040697,2.653149657843912,0.12814268214395724,0.15551785887792138,0.14183027051093933
Indium Phosphide QD,InP,-23.844318495404245,4.313343631787952,0.0765871326309923,0.17807465859536858,0.12733089561318045
Cadmium Selenide QD,CdSe,-25.82323879507459,2.7364715540330455,0.06906336610253415,0.03796540404973968,0.053514385076136914
Silicon QD,Si,-24.13169695986717,3.5104098641383854,0.2794544283776552,0.04593951877755271,0.16269697357760396
Graphene QD,C,-16.771282643547273,3.5103077587186786,0.18127944013887454,0.18181996922585808,0.1815497046823663
Indium Phosphide QD,InP,-11.030206529425378,3.006096427258049,0.080031790905478,0.18857482765895478,0.1343033092822164
Cadmium Selenide QD,CdSe,-29.572160440528073,3.8177191648552515,0.22404525822487648,0.09258043525266095,0.15831284673876872
Silicon QD,Si,-20.74421508768226,2.548811649803085,0.18801733991800318,0.13589008579028455,0.16195371285414387
Cadmium Selenide QD,CdSe,-21.088995558101256,3.904420619572455,0.16410228304708552,0.10440538663081315,0.13425383483894934
Cadmium Selenide QD,CdSe,-24.662845878516308,5.0120419661081215,0.2533916650436023,0.15936281475373387,0.20637723989866807
Cadmium Selenide QD,CdSe,-21.304815809573736,7.263135292703333,0.29466640248000575,0.08862572526039073,0.19164606387019822
Silicon QD,Si,-15.168760390113267,4.450261185261165,0.06565411441412834,0.020238946160321594,0.04294653028722497
Indium Phosphide QD,InP,-10.816697303969129,4.286283626421345,0.26665076986506003,0.034395124731344255,0.15052294729820215
Silicon QD,Si,-22.238405321883292,5.6947103004956325,0.19064356057661463,0.13294152912770274,0.1617925448521587
Cadmium Selenide QD,CdSe,-27.91231849853322,5.462072219391791,0.11343881790273004,0.05429379972432301,0.08386630881352652
Graphene QD,C,-21.29375306843254,4.610319983117421,0.07257644321699934,0.17273486135666694,0.12265565228683314
Silicon QD,Si,-29.824424159061838,4.438492962479296,0.2900366973459253,0.08787828405716977,0.18895749070154755
Cadmium Selenide QD,CdSe,-10.163454503773018,6.076723603600726,0.09347691775905544,0.061186851248211785,0.07733188450363361
Silicon QD,Si,-22.02199558400803,7.379041418294411,0.19720356861361582,0.08690969987439971,0.14205663424400777
Graphene QD,C,-26.236812630036468,6.895344373264977,0.07190114812604963,0.10735823770253852,0.08962969291429407
Cadmium Selenide QD,CdSe,-18.71112218863962,6.572095934309569,0.16269678754084305,0.06409854428543471,0.11339766591313888
Silicon QD,Si,-17.87934723931044,6.383102934982777,0.1467368815616943,0.04525968570370639,0.09599828363270034
Silicon QD,Si,-11.05762716224691,4.191763170142655,0.0947143492589645,0.06615717348672226,0.08043576137284339
Cadmium Selenide QD,CdSe,-21.814178464272914,2.5545524696045083,0.250802574114032,0.1512626694475236,0.2010326217807778
Graphene QD,C,-10.233184914822008,5.789185844932398,0.1553802365634086,0.13705082533702984,0.14621553095021922
Cadmium Selenide QD,CdSe,-28.74309115193838,6.339428181520034,0.1125267954593467,0.15648650489083696,0.13450665017509184
Cadmium Selenide QD,CdSe,-29.650637216406622,3.5297449284090883,0.14577928899925235,0.15356558666973752,0.14967243783449494
Silicon QD,Si,-18.02171233732544,3.8989183665563427,0.1914211341251914,0.054027640983983036,0.12272438755458723
Graphene QD,C,-21.065372502681086,6.926651842686633,0.13332346103208687,0.0247444415457831,0.07903395128893498
Silicon QD,Si,-11.89771843177035,4.442338644411242,0.2247847565477274,0.15788098939923478,0.1913328729734811
Silicon QD,Si,-16.59474580832576,4.737910513554906,0.263297792756774,0.04225681356682975,0.15277730316180188
Cadmium Selenide QD,CdSe,-28.30134806810716,3.5630431822965014,0.2834082221527321,0.10756572873460267,0.1954869754436674
Silicon QD,Si,-21.13407813411012,7.741258014419515,0.1607032050056751,0.05220208492225456,0.10645264496396482
Cadmium Selenide QD,CdSe,-20.266610659675827,5.340619095098444,0.28336326966916137,0.067522970497986,0.17544312008357368
Indium Phosphide QD,InP,-14.400751349353804,3.395808109825714,0.2558921632781223,0.03890724547428033,0.1473997043762013
Indium Phosphide QD,InP,-14.707671672180343,6.55999670942623,0.09476166030259033,0.12479345711828589,0.10977755871043811
Indium Phosphide QD,InP,-24.088184476975485,2.9307744436752654,0.0972065220969404,0.14763440528053795,0.12242046368873918
Silicon QD,Si,-10.418301823935948,4.693135799054171,0.16410130503140719,0.05866786930876376,0.11138458717008548
Graphene QD,C,-20.235110310078582,4.906283527150563,0.26188327240678233,0.1905165014625281,0.2261998869346552
Silicon QD,Si,-24.41418851507816,3.947514971374074,0.21445703246360498,0.11807700466681482,0.1662670185652099
Indium Phosphide QD,InP,-27.915521174776565,6.396394620383903,0.14724891321258754,0.1795992909195489,0.16342410206606822
Indium Phosphide QD,InP,-19.743077836040726,4.2975883010549545,0.07466623993408071,0.1779099424864942,0.12628809121028745
Graphene QD,C,-22.84502449390691,5.76165083288074,0.21356087018812653,0.028516177073131095,0.12103852363062881
Cadmium Selenide QD,CdSe,-22.932766700582356,5.991641184774181,0.19568495613341375,0.09805716716918986,0.14687106165130182
Indium Phosphide QD,InP,-21.821820298035707,5.004114332941413,0.23554474414010557,0.05545773223310278,0.14550123818660418
Cadmium Selenide QD,CdSe,-24.368284438956422,6.452091093698498,0.0682019311862722,0.10744472335899365,0.08782332727263292
Cadmium Selenide QD,CdSe,-27.474810846528015,2.9721819132133143,0.29532427590947075,0.13591854326813263,0.2156214095888017
Graphene QD,C,-15.186636332655821,5.573752092572086,0.11884523177408214,0.187230014461595,0.15303762311783858
Cadmium Selenide QD,CdSe,-19.858348693675808,7.874086571651811,0.10726062607866584,0.06402351858377178,0.08564207233121882
Graphene QD,C,-23.22521622197956,5.07465769212865,0.10520748202849324,0.14663911528292464,0.12592329865570895
Indium Phosphide QD,InP,-16.70033022852363,6.112811952544101,0.20036189663492404,0.15147468792892044,0.17591829228192224
Graphene QD,C,-10.881974018036612,7.485430029646447,0.17939282630846137,0.11354176202036642,0.1464672941644139
Cadmium Selenide QD,CdSe,-11.76848797751191,6.758377092450104,0.061446326542545185,0.1328724386727829,0.09715938260766405
Graphene QD,C,-28.951597180894353,7.722505782261513,0.14110014671090565,0.13577084216268434,0.13843549443679498
Graphene QD,C,-29.96188335998501,5.603110533028083,0.08786764477564864,0.05504002003976846,0.07145383240770856
Indium Phosphide QD,InP,-10.696030148473458,3.4196999557878343,0.2299369134854649,0.0559278691858172,0.14293239133564106
Silicon QD,Si,-18.29460829644602,2.5119260401022965,0.26326371977817536,0.15152625670932376,0.20739498824374958
Silicon QD,Si,-13.502043049810375,6.405712915758047,0.27362347115761204,0.18020143255966944,0.22691245185864073
Graphene QD,C,-14.229707728744778,7.0490738646162034,0.22766020623608768,0.035349201388116716,0.1315047038121022
Cadmium Selenide QD,CdSe,-18.261936879659558,3.745704349871941,0.20529515241280133,0.15497672531002232,0.18013593886141183
Graphene QD,C,-26.454800660163336,6.591634594702955,0.16609526188799284,0.1257453849415659,0.14592032341477937
Indium Phosphide QD,InP,-16.526629701279628,3.5577883690368655,0.13269186254740822,0.0789859045335247,0.10583888354046647
Silicon QD,Si,-20.381337357728896,7.8887027475783205,0.05400866367117786,0.10405248189726357,0.07903057278422071
Silicon QD,Si,-13.549300616199186,4.630201264566064,0.29409317040768196,0.14565266756310233,0.21987291898539213
Silicon QD,Si,-15.997129933737334,5.515399976463399,0.24299704442838171,0.14209946200187332,0.19254825321512753
Indium Phosphide QD,InP,-13.601603714041662,7.450063634262145,0.21502402355927647,0.041896576700783256,0.12846030013002985
Graphene QD,C,-19.835679780423003,2.8604275810812485,0.18107572140895717,0.07484176653404824,0.1279587439715027
Silicon QD,Si,-12.149306312865601,5.454973252431026,0.29886176921299074,0.09827022359071091,0.19856599640185083
Graphene QD,C,-26.335406361618304,7.226576946407222,0.16525319081898915,0.02311826526923928,0.09418572804411421
Cadmium Selenide QD,CdSe,-26.115605226101504,3.911774333586911,0.20109381687832456,0.09930047631096577,0.15019714659464517
Silicon QD,Si,-27.280411838508577,4.494426916566551,0.09238810021959658,0.16466273309695334,0.12852541665827497
Cadmium Selenide QD,CdSe,-16.92183182473522,3.5036697539009207,0.2631086411624913,0.09440633261294973,0.1787574868877205
Indium Phosphide QD,InP,-22.544298132845455,3.559283841605125,0.14766275807192364,0.09814363579215714,0.12290319693204038
Cadmium Selenide QD,CdSe,-20.75092589364227,7.486202461601039,0.24162880967928319,0.06502584572842117,0.15332732770385218
Graphene QD,C,-13.49465460847648,7.821005579603429,0.2780335272495914,0.14399201744392442,0.21101277234675792
Indium Phosphide QD,InP,-26.056346079475272,2.59005071351082,0.0950810665397079,0.11838491833475723,0.10673299243723255
Indium Phosphide QD,InP,-24.702863026561943,5.208924001809627,0.18416711301095584,0.19480703167422597,0.1894870723425909
Silicon QD,Si,-24.32362790172313,6.501387562721846,0.09434696057175156,0.11645867066266415,0.10540281561720785
Cadmium Selenide QD,CdSe,-18.56110036575167,7.7652255004195885,0.21607970117574576,0.028806693951827098,0.12244319756378644
Indium Phosphide QD,InP,-17.93936246924919,5.28627798290252,0.0750909031324243,0.07404161898927637,0.07456626106085033
Cadmium Selenide QD,CdSe,-17.87770117781301,6.94152380456839,0.1608037961444505,0.04228382040593778,0.10154380827519414
Indium Phosphide QD,InP,-24.98387080794211,6.609845179737999,0.12531347983505853,0.06194298070546567,0.0936282302702621
Indium Phosphide QD,InP,-12.642614309390837,4.284364659047537,0.24846729053084032,0.05631581396125414,0.15239155224604722
Graphene QD,C,-24.99459944981868,6.763370220716934,0.0663509573332539,0.08136963815698776,0.07386029774512083
Graphene QD,C,-14.488413238613786,6.834829207330064,0.07184187114679165,0.04348915547318749,0.05766551330998957
Indium Phosphide QD,InP,-17.0408007366834,6.684978716486733,0.05216733689256643,0.18456934029078453,0.11836833859167548
Graphene QD,C,-16.24289144226529,3.5608422426719852,0.12928731025483914,0.056383724280952036,0.09283551726789559
Silicon QD,Si,-11.720929086264654,6.46157341830112,0.15669236644434392,0.022110295545143474,0.0894013309947437
Silicon QD,Si,-25.723296903347972,4.0333704245536595,0.09427724694039959,0.0846924486955441,0.08948484781797184
Indium Phosphide QD,InP,-11.512939150669972,5.839093986181575,0.16539829167248493,0.0628255926568695,0.11411194216467721
Indium Phosphide QD,InP,-24.737671541218425,6.944486387569155,0.22675670878440662,0.10395186999817839,0.1653542893912925
Silicon QD,Si,-14.497485922940673,4.224681156144298,0.2845773178820301,0.020677188076982506,0.1526272529795063
Cadmium Selenide QD,CdSe,-12.315401803582695,6.957946140808243,0.11427050441937477,0.1925257672959734,0.1533981358576741
Graphene QD,C,-20.35181904867086,7.023833146899114,0.13001677643735787,0.10984805626862972,0.11993241635299379
Silicon QD,Si,-12.491413129349539,6.861761438744247,0.09942313146295718,0.050160628522596534,0.07479187999277687
Indium Phosphide QD,InP,-14.740248504776845,4.5537031371550425,0.22987368529569674,0.10714131384905128,0.16850749957237401
Graphene QD,C,-16.055409307171224,3.4183370126096726,0.23549738959774513,0.1584250219496843,0.19696120577371473
Cadmium Selenide QD,CdSe,-23.48541982738169,4.28719657351845,0.22331099164257262,0.11619137671468498,0.1697511841786288
Graphene QD,C,-16.335454396992176,2.7287879126102284,0.08389744506043754,0.17997355950737717,0.13193550228390735
Graphene QD,C,-19.10878064844468,4.611773089982518,0.13123981574991805,0.11514729336241163,0.12319355455616485
Graphene QD,C,-20.782572437163097,4.779630562528869,0.29045793255255553,0.02353695953662928,0.1569974460445924
Indium Phosphide QD,InP,-18.39373760272956,2.7733054422425636,0.16184570301767448,0.1311002031766908,0.14647295309718264
Silicon QD,Si,-19.666035930465437,4.941073721420211,0.13671162650767654,0.10797073248851664,0.12234117949809659
Graphene QD,C,-25.129223047239638,6.232631088058133,0.22650920845091205,0.1948323621100565,0.21067078528048427
Graphene QD,C,-15.841122256182622,7.419706009068177,0.22365191487600955,0.030796749725162418,0.127224332300586
Graphene QD,C,-29.084676218692348,3.867798437823927,0.16671813999643337,0.16267600318896627,0.1646970715926998
Graphene QD,C,-11.249077694061725,4.345131818653854,0.1924353211676047,0.05429581546039637,0.12336556831400053
Cadmium Selenide QD,CdSe,-29.470763607165196,7.572153207017263,0.1852116337604135,0.05890495831384718,0.12205829603713034
Indium Phosphide QD,InP,-29.078926121897645,6.062295876492245,0.25828135948953024,0.1261591106705527,0.19222023508004146
Silicon QD,Si,-22.382166915930554,3.968874286529627,0.2074299824745669,0.158640161843243,0.18303507215890497
Cadmium Selenide QD,CdSe,-21.613598431401726,3.8662400209904026,0.05945347981993197,0.1129944100246777,0.08622394492230484
Silicon QD,Si,-17.359884582548982,5.448435209732769,0.08525649645079302,0.0260630484731087,0.055659772461950856
Cadmium Selenide QD,CdSe,-28.987701976528516,3.309227139247831,0.059971706813951295,0.17612904315725772,0.1180503749856045
Cadmium Selenide QD,CdSe,-22.104530163115946,3.826654311591419,0.07217475180360612,0.1455357851887794,0.10885526849619276
Indium Phosphide QD,InP,-14.7293649049499,3.7466285848017478,0.2961767445966962,0.07610513630033108,0.18614094044851365
Graphene QD,C,-29.064319999860622,5.661213513718394,0.155071618124217,0.10789311366171483,0.1314823658929659
Cadmium Selenide QD,CdSe,-16.85439375800429,3.5819632286533913,0.12759635966442257,0.0669218531342509,0.09725910639933674
Graphene QD,C,-26.41309851215284,7.960327651350519,0.2706731634818019,0.06322843971063122,0.16695080159621656
Silicon QD,Si,-14.752602920398438,6.180926706944922,0.10860738935563753,0.1551511432648205,0.131879266310229
Indium Phosphide QD,InP,-29.34953058391739,4.428954760721699,0.08132729963996256,0.15290883957175913,0.11711806960586085
Cadmium Selenide QD,CdSe,-29.531977168316633,4.660126202654241,0.2692454258208151,0.09224398377784923,0.1807447047993322
Indium Phosphide QD,InP,-11.256138661901748,7.551239628927387,0.08940904672903598,0.16553516927157533,0.12747210800030565
Graphene QD,C,-23.92544466165105,5.325701781501237,0.09590398613929278,0.1518342999989355,0.12386914306911415
Graphene QD,C,-23.17229233810403,6.488566769056067,0.09826896447133297,0.13456418367230102,0.11641657407181699
Cadmium Selenide QD,CdSe,-15.013338112983753,5.824253166145317,0.2576750357247805,0.13907113193086557,0.19837308382782304
Graphene QD,C,-28.309478790569848,7.927982154743713,0.25329922499684926,0.10200349742577433,0.1776513612113118
Silicon QD,Si,-27.207075270288467,5.125519607970601,0.1893764084958316,0.12633573042662732,0.15785606946122946
Graphene QD,C,-23.68654862691887,4.8296679995945055,0.06431498620313388,0.029276219763091523,0.0467956029831127
Silicon QD,Si,-15.582772598172827,6.735369042577106,0.12473962608620247,0.03208892891044756,0.07841427749832501
Silicon QD,Si,-11.736018899236395,5.344118300623025,0.2248945512216894,0.140058889602545,0.1824767204121172
Graphene QD,C,-24.00577698316605,7.159866720301311,0.07041544079239885,0.1610230648071459,0.11571925279977238
Silicon QD,Si,-26.785263678181565,3.2155917059212866,0.2924419258077333,0.05544144858983277,0.17394168719878306
Cadmium Selenide QD,CdSe,-27.27642525630887,6.474929149119674,0.27362221829136973,0.13683964829170883,0.2052309332915393
Graphene QD,C,-12.873012038049293,5.383715118252665,0.2194004690256982,0.11630237228903804,0.16785142065736813
Cadmium Selenide QD,CdSe,-19.827646453322448,5.390296677195909,0.1831635242974421,0.1527738177184233,0.1679686710079327
Silicon QD,Si,-18.837371976978595,6.0317371484155835,0.23574983588495146,0.18687246207158675,0.2113111489782691
Cadmium Selenide QD,CdSe,-20.28425377300055,7.199948703774053,0.09422557739808081,0.18550095132790476,0.1398632643629928
Graphene QD,C,-29.59459182038293,4.78399447429171,0.2882493509196322,0.028573834072281652,0.15841159249595693
Silicon QD,Si,-18.013322949415503,3.5807449055141003,0.08211991418607371,0.16953340562217237,0.12582665990412303
Silicon QD,Si,-27.38858806238517,7.614413222322402,0.11314694779209188,0.03869444636126841,0.07592069707668014
Indium Phosphide QD,InP,-23.68048259231935,6.48492723998285,0.13392568922325487,0.15447950047350636,0.1442025948483806
Graphene QD,C,-17.425174096393476,5.99754219178425,0.29152189922161115,0.07926998023644477,0.18539593972902796
Graphene QD,C,-11.055030984505564,4.381013103221038,0.10583272653294533,0.07730246077909186,0.0915675936560186
Indium Phosphide QD,InP,-26.90924064915978,4.457395904870703,0.2093527013014168,0.1712729012259057,0.19031280126366124
Graphene QD,C,-11.446759993716991,7.123861669779243,0.15515456127472388,0.1780277816398078,0.16659117145726582
Silicon QD,Si,-27.873411885420516,4.7910997537424045,0.14323528384315992,0.06386089026902067,0.1035480870560903
Silicon QD,Si,-21.42460222507951,3.7446657962222645,0.1730806565270181,0.024420357996409875,0.09875050726171399
Cadmium Selenide QD,CdSe,-12.297627685658792,4.338926268290202,0.20469954470175,0.18411267146815583,0.1944061080849529
Silicon QD,Si,-17.369093678246262,7.973531514731033,0.148894815246278,0.10031787471948556,0.12460634498288178
Silicon QD,Si,-18.692832344240273,3.670848211966086,0.08822959077942692,0.19488644084581888,0.1415580158126229
Cadmium Selenide QD,CdSe,-19.892780024888637,6.780189611033498,0.2845134860915154,0.043763797694455035,0.16413864189298522
Silicon QD,Si,-28.840147599981236,5.110729218484517,0.1857542684516168,0.1702470592058568,0.1780006638287368
Cadmium Selenide QD,CdSe,-25.85903846769956,4.658902857412599,0.08022747243491694,0.023634955016382003,0.051931213725649475
Indium Phosphide QD,InP,-15.13534932081437,3.3678338238655847,0.13468086688562236,0.10160588125234916,0.11814337406898576
Silicon QD,Si,-27.072401006173862,4.571711615857403,0.25053115647415175,0.06671969205983404,0.1586254242669929
Indium Phosphide QD,InP,-10.820047016855618,5.299856244763477,0.22658658682406896,0.07763945415089432,0.15211302048748165
Cadmium Selenide QD,CdSe,-25.231526662584365,3.267584922930326,0.29127005106150533,0.11493971058039198,0.20310488082094866
Graphene QD,C,-22.921770322894037,5.403869038922879,0.13063418213147843,0.1916251952448027,0.16112968868814057
Silicon QD,Si,-24.224711450050624,7.700591973570351,0.12409707162202037,0.07399882375848217,0.09904794769025127
Graphene QD,C,-27.767244021046437,4.503139218191822,0.18694356677010865,0.13390847443293236,0.1604260206015205
Indium Phosphide QD,InP,-18.96032291568153,5.833956404698414,0.1236947706025311,0.06843672696826626,0.09606574878539868
Silicon QD,Si,-29.19761102090479,4.012437616975305,0.053173259888762855,0.17284374593688634,0.1130085029128246
Indium Phosphide QD,InP,-22.202734640457027,4.215478473584058,0.26146450850747915,0.13536108284397608,0.19841279567572762
Graphene QD,C,-25.168181980240927,2.7355904988237656,0.05713398538520688,0.061552097986812604,0.05934304168600974
Cadmium Selenide QD,CdSe,-17.5245680734602,2.797808638886697,0.06823648563305536,0.0744425470810266,0.07133951635704097
Silicon QD,Si,-18.306832865053355,4.461402622060401,0.0928644965663361,0.19057445318361282,0.14171947487497447
Silicon QD,Si,-26.092694250608385,6.022351864736313,0.0969038666007735,0.06463173480176804,0.08076780070127076
Silicon QD,Si,-27.223921322712517,6.285698348283967,0.11166049840214186,0.17120905157049457,0.1414347749863182
